name;instance_size;time;memory;min_path;path;real result;real path
matrix13;13;52,617613792419434;59486208;269;[0, 12, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10, 0];269; [0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12, 0];
matrix14;14;327,7256429195404;64958464;282;[0, 12, 1, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10, 0];282; [0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 1, 12, 0];
;;;;;;;
matrix_my_4;4;0,0;43782144;38;[0, 3, 2, 1, 0];38; [0, 1, 2, 3, 0];
matrix_my_5;5;0,0;44011520;42;[0, 2, 3, 4, 1, 0];42; [0, 1, 4, 3, 2, 0];
matrix6_1;6;0,0;44032000;132;[0, 1, 2, 3, 4, 5, 0];132; [0, 1, 2, 3, 4, 5, 0];
matrix6_2;6;0,0;44032000;80;[0, 5, 1, 2, 3, 4, 0];80; [0, 5, 1, 2, 3, 4, 0];
matrix10;10;0,1562211513519287;47468544;212;[0, 3, 4, 2, 8, 7, 6, 9, 1, 5, 0];212; [0, 3, 4, 2, 8, 7, 6, 9, 1, 5, 0];
matrix12;12;12,609123706817627;53051392;264;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 0];264; [0, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10, 0];
matrix13;13;50,61071014404297;59744256;269;[0, 12, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10, 0];269; [0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12, 0];
;;;;;;;
matrix_my_4;4;0,0;43749376;38;[0, 3, 2, 1, 0];38; [0, 1, 2, 3, 0];
matrix_my_5;5;0,015619277954101562;43970560;42;[0, 2, 3, 4, 1, 0];42; [0, 1, 4, 3, 2, 0];
matrix6_1;6;0,0;43986944;132;[0, 1, 2, 3, 4, 5, 0];132; [0, 1, 2, 3, 4, 5, 0];
matrix6_2;6;0,0;43986944;80;[0, 5, 1, 2, 3, 4, 0];80; [0, 5, 1, 2, 3, 4, 0];
matrix10;10;0,14059185981750488;47419392;212;[0, 3, 4, 2, 8, 7, 6, 9, 1, 5, 0];212; [0, 3, 4, 2, 8, 7, 6, 9, 1, 5, 0];
matrix12;12;10,49501657485962;53276672;264;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 0];264; [0, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10, 0];
matrix13;13;41,346842527389526;59498496;269;[0, 12, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10, 0];269; [0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12, 0];
;;;;;;;
matrix_my_4;4;0,0;43765760;38;[0, 3, 2, 1, 0];38; [0, 1, 2, 3, 0];
matrix_my_5;5;0,0;44003328;42;[0, 2, 3, 4, 1, 0];42; [0, 1, 4, 3, 2, 0];
matrix6_1;6;0,0;44023808;132;[0, 1, 2, 3, 4, 5, 0];132; [0, 1, 2, 3, 4, 5, 0];
matrix6_2;6;0,015621185302734375;44023808;80;[0, 5, 1, 2, 3, 4, 0];80; [0, 5, 1, 2, 3, 4, 0];
matrix10;10;0,18192052841186523;47464448;212;[0, 3, 4, 2, 8, 7, 6, 9, 1, 5, 0];212; [0, 3, 4, 2, 8, 7, 6, 9, 1, 5, 0];
matrix12;12;10,747744083404541;53055488;264;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 0];264; [0, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10, 0];
;;;;;;;
matrix_my_4;4;0,0;43712512;38;[0, 3, 2, 1, 0];38; [0, 1, 2, 3, 0];
matrix_my_5;5;0,0;43954176;42;[0, 2, 3, 4, 1, 0];42; [0, 1, 4, 3, 2, 0];
matrix6_1;6;0,015621423721313477;43974656;132;[0, 1, 2, 3, 4, 5, 0];132; [0, 1, 2, 3, 4, 5, 0];
matrix6_2;6;0,0;43974656;80;[0, 5, 1, 2, 3, 4, 0];80; [0, 5, 1, 2, 3, 4, 0];
matrix10;10;0,14061188697814941;47415296;212;[0, 3, 4, 2, 8, 7, 6, 9, 1, 5, 0];212; [0, 3, 4, 2, 8, 7, 6, 9, 1, 5, 0];
matrix12;12;2,0585904121398926;50696192;264;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 0];264; [0, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10, 0];
matrix13;13;7,887043714523315;49336320;269;[0, 12, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10, 0];269; [0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12, 0];
matrix14;14;36,72416877746582;50708480;282;[0, 12, 1, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10, 0];282; [0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 1, 12, 0];
matrix15;15;159,9681212902069;53248000;291;[0, 12, 1, 14, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10, 0];291; [0, 12, 1, 14, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10, 0];
;;;;;;;
matrix_my_4;4;0,0;43442176;38;[0, 3, 2, 1, 0];38; [0, 1, 2, 3, 0];
matrix_my_5;5;0,0;43720704;42;[0, 2, 3, 4, 1, 0];42; [0, 1, 4, 3, 2, 0];
matrix6_1;6;0,0;43741184;132;[0, 1, 2, 3, 4, 5, 0];132; [0, 1, 2, 3, 4, 5, 0];
matrix6_2;6;0,0;43745280;80;[0, 5, 1, 2, 3, 4, 0];80; [0, 5, 1, 2, 3, 4, 0];
matrix10;10;0,1249699592590332;47153152;212;[0, 3, 4, 2, 8, 7, 6, 9, 1, 5, 0];212; [0, 3, 4, 2, 8, 7, 6, 9, 1, 5, 0];
matrix12;12;2,035454034805298;49635328;264;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 0];264; [0, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10, 0];
matrix13;13;7,943515062332153;49184768;269;[0, 12, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10, 0];269; [0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12, 0];
matrix14;14;37,906020641326904;50708480;282;[0, 12, 1, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10, 0];282; [0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 1, 12, 0];
matrix15;15;168,51237511634827;53026816;291;[0, 12, 1, 14, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10, 0];291; [0, 12, 1, 14, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10, 0];
;;;;;;;
;;;;;;;
matrix_my_4;4;0,001981019973754883;42938368;38;[0, 3, 2, 1, 0];38; [0, 1, 2, 3, 0];
matrix_my_5;5;0,001994609832763672;43237376;42;[0, 2, 3, 4, 1, 0];42; [0, 1, 4, 3, 2, 0];
matrix6_1;6;0,0050258636474609375;43266048;132;[0, 1, 2, 3, 4, 5, 0];132; [0, 1, 2, 3, 4, 5, 0];
matrix6_2;6;0,0020279884338378906;43266048;80;[0, 5, 1, 2, 3, 4, 0];80; [0, 5, 1, 2, 3, 4, 0];
matrix10;10;0,17345857620239258;46510080;212;[0, 3, 4, 2, 8, 7, 6, 9, 1, 5, 0];212; [0, 3, 4, 2, 8, 7, 6, 9, 1, 5, 0];
matrix12;12;3,096064567565918;49434624;264;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 0];264; [0, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10, 0];
;;;;;;;
matrix_my_4;4;0,0;41226240;38;[0, 3, 2, 1, 0];38; [0, 1, 2, 3, 0];
matrix_my_5;5;0,0;41586688;42;[0, 2, 3, 4, 1, 0];42; [0, 1, 4, 3, 2, 0];
matrix6_1;6;0,0;41644032;132;[0, 1, 2, 3, 4, 5, 0];132; [0, 1, 2, 3, 4, 5, 0];
matrix6_2;6;0,0;41644032;80;[0, 5, 1, 2, 3, 4, 0];80; [0, 5, 1, 2, 3, 4, 0];
matrix10;10;0,12497067451477051;44920832;212;[0, 3, 4, 2, 8, 7, 6, 9, 1, 5, 0];212; [0, 3, 4, 2, 8, 7, 6, 9, 1, 5, 0];
matrix12;12;1,9774219989776611;47489024;264;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 0];264; [0, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10, 0];
matrix13;13;8,189727544784546;46632960;269;[0, 12, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10, 0];269; [0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12, 0];
matrix14;14;34,927563428878784;47853568;282;[0, 12, 1, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10, 0];282; [0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 1, 12, 0];
;;;;;;;
matrix_my_4;4;0,0;41287680;38;[0, 3, 2, 1, 0];38; [0, 1, 2, 3, 0];
matrix_my_5;5;0,0;41566208;42;[0, 2, 3, 4, 1, 0];42; [0, 1, 4, 3, 2, 0];
matrix6_1;6;0,0;41590784;132;[0, 1, 2, 3, 4, 5, 0];132; [0, 1, 2, 3, 4, 5, 0];
matrix6_2;6;0,0;41607168;80;[0, 5, 1, 2, 3, 4, 0];80; [0, 5, 1, 2, 3, 4, 0];
matrix10;10;0,1249692440032959;44847104;212;[0, 3, 4, 2, 8, 7, 6, 9, 1, 5, 0];212; [0, 3, 4, 2, 8, 7, 6, 9, 1, 5, 0];
matrix12;12;2,0345733165740967;47874048;264;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 0];264; [0, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10, 0];
matrix13;13;8,393473625183105;46759936;269;[0, 12, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10, 0];269; [0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12, 0];
matrix14;14;35,622841119766235;48001024;282;[0, 12, 1, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10, 0];282; [0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 1, 12, 0];
;;;;;;;
matrix_my_4;4;0,0;41242624;38;[0, 3, 2, 1, 0];38; [0, 1, 2, 3, 0];
matrix_my_5;5;0,0;41541632;42;[0, 2, 3, 4, 1, 0];42; [0, 1, 4, 3, 2, 0];
matrix6_1;6;0,0;41549824;132;[0, 1, 2, 3, 4, 5, 0];132; [0, 1, 2, 3, 4, 5, 0];
matrix6_2;6;0,0;41558016;80;[0, 5, 1, 2, 3, 4, 0];80; [0, 5, 1, 2, 3, 4, 0];
matrix10;10;0,124969482421875;44793856;212;[0, 3, 4, 2, 8, 7, 6, 9, 1, 5, 0];212; [0, 3, 4, 2, 8, 7, 6, 9, 1, 5, 0];
matrix12;12;2,0330405235290527;47824896;264;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 0];264; [0, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10, 0];
matrix13;13;8,458682775497437;46804992;269;[0, 12, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10, 0];269; [0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12, 0];
;;;;;;;
matrix_my_4;4;0,0;41369600;38;[0, 3, 2, 1, 0];38; [0, 1, 2, 3, 0];
matrix_my_5;5;0,0;41668608;42;[0, 2, 3, 4, 1, 0];42; [0, 1, 4, 3, 2, 0];
matrix6_1;6;0,0;41684992;132;[0, 1, 2, 3, 4, 5, 0];132; [0, 1, 2, 3, 4, 5, 0];
matrix6_2;6;0,0;41689088;80;[0, 5, 1, 2, 3, 4, 0];80; [0, 5, 1, 2, 3, 4, 0];
matrix10;10;0,1249687671661377;44912640;212;[0, 3, 4, 2, 8, 7, 6, 9, 1, 5, 0];212; [0, 3, 4, 2, 8, 7, 6, 9, 1, 5, 0];
matrix12;12;2,0409717559814453;47558656;264;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 0];264; [0, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10, 0];
matrix13;13;8,446205139160156;46448640;269;[0, 12, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10, 0];269; [0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12, 0];
;;;;;;;
